date,rain_sum,temperature_2m_mean
2022-01-26 18:00:00+00:00,0.4,17.7745
2022-01-27 18:00:00+00:00,0.0,15.351582
2022-01-28 18:00:00+00:00,0.0,14.495334
2022-01-29 18:00:00+00:00,0.0,15.541165
2022-01-30 18:00:00+00:00,0.0,17.264082
2022-01-31 18:00:00+00:00,0.5,18.307833
2022-02-01 18:00:00+00:00,0.0,18.059916
2022-02-02 18:00:00+00:00,6.7,19.318247
2022-02-03 18:00:00+00:00,17.7,18.528666
2022-02-04 18:00:00+00:00,5.1,18.047417
2022-02-05 18:00:00+00:00,0.0,15.691166
2022-02-06 18:00:00+00:00,0.0,16.478668
2022-02-07 18:00:00+00:00,0.0,17.622417
2022-02-08 18:00:00+00:00,0.1,18.451582
2022-02-09 18:00:00+00:00,0.8,16.932835
2022-02-10 18:00:00+00:00,0.2,17.705748
2022-02-11 18:00:00+00:00,0.0,17.164085
2022-02-12 18:00:00+00:00,0.0,17.439081
2022-02-13 18:00:00+00:00,0.0,17.889082
2022-02-14 18:00:00+00:00,0.0,17.889084
2022-02-15 18:00:00+00:00,0.0,18.345335
2022-02-16 18:00:00+00:00,0.0,18.237001
2022-02-17 18:00:00+00:00,0.0,18.837
2022-02-18 18:00:00+00:00,0.0,18.559917
2022-02-19 18:00:00+00:00,4.2999997,18.745333
2022-02-20 18:00:00+00:00,0.1,19.597416
2022-02-21 18:00:00+00:00,0.0,19.932833
2022-02-22 18:00:00+00:00,0.0,21.930748
2022-02-23 18:00:00+00:00,0.4,22.247416
2022-02-24 18:00:00+00:00,0.2,21.582834
2022-02-25 18:00:00+00:00,0.0,22.003664
2022-02-26 18:00:00+00:00,0.9,21.670334
2022-02-27 18:00:00+00:00,0.1,22.747416
2022-02-28 18:00:00+00:00,0.0,23.136995
2022-03-01 18:00:00+00:00,0.0,22.647415
2022-03-02 18:00:00+00:00,0.0,22.003668
2022-03-03 18:00:00+00:00,0.0,22.703667
2022-03-04 18:00:00+00:00,0.0,23.787
2022-03-05 18:00:00+00:00,0.0,22.824501
2022-03-06 18:00:00+00:00,0.0,23.99533
2022-03-07 18:00:00+00:00,0.0,24.497416
2022-03-08 18:00:00+00:00,0.0,24.509918
2022-03-09 18:00:00+00:00,0.0,24.218246
2022-03-10 18:00:00+00:00,0.0,23.482828
2022-03-11 18:00:00+00:00,0.0,24.02867
2022-03-12 18:00:00+00:00,0.0,23.957832
2022-03-13 18:00:00+00:00,0.0,24.591166
2022-03-14 18:00:00+00:00,0.0,25.439085
2022-03-15 18:00:00+00:00,0.0,26.8995
2022-03-16 18:00:00+00:00,0.0,27.08908
2022-03-17 18:00:00+00:00,0.0,27.00575
2022-03-18 18:00:00+00:00,0.0,27.334915
2022-03-19 18:00:00+00:00,0.0,26.726583
2022-03-20 18:00:00+00:00,0.0,27.11408
2022-03-21 18:00:00+00:00,0.0,27.847414
2022-03-22 18:00:00+00:00,0.0,28.389078
2022-03-23 18:00:00+00:00,0.0,29.134918
2022-03-24 18:00:00+00:00,3.3,27.19533
2022-03-25 18:00:00+00:00,1.8000001,27.289083
2022-03-26 18:00:00+00:00,3.5,27.164083
2022-03-27 18:00:00+00:00,0.0,28.116163
2022-03-28 18:00:00+00:00,0.5,27.416168
2022-03-29 18:00:00+00:00,0.6,27.511995
2022-03-30 18:00:00+00:00,2.2,28.0245
2022-03-31 18:00:00+00:00,2.0,28.782837
2022-04-01 18:00:00+00:00,0.4,28.25783
2022-04-02 18:00:00+00:00,2.2,28.203667
2022-04-03 18:00:00+00:00,3.3999999,29.328665
2022-04-04 18:00:00+00:00,0.0,28.832832
2022-04-05 18:00:00+00:00,0.6,28.845335
2022-04-06 18:00:00+00:00,0.0,28.787
2022-04-07 18:00:00+00:00,0.2,29.28908
2022-04-08 18:00:00+00:00,6.3999996,29.001587
2022-04-09 18:00:00+00:00,6.6,28.532835
2022-04-10 18:00:00+00:00,6.5,27.811996
2022-04-11 18:00:00+00:00,1.0000001,28.65158
2022-04-12 18:00:00+00:00,0.3,28.576582
2022-04-13 18:00:00+00:00,0.2,29.203665
2022-04-14 18:00:00+00:00,0.0,29.3495
2022-04-15 18:00:00+00:00,5.3,28.9495
2022-04-16 18:00:00+00:00,14.7,28.941164
2022-04-17 18:00:00+00:00,9.5,27.084917
2022-04-18 18:00:00+00:00,2.7,27.874498
2022-04-19 18:00:00+00:00,25.000002,24.939081
2022-04-20 18:00:00+00:00,4.0,25.701582
2022-04-21 18:00:00+00:00,15.1,25.170332
2022-04-22 18:00:00+00:00,1.9,28.301588
2022-04-23 18:00:00+00:00,0.0,29.676582
2022-04-24 18:00:00+00:00,0.0,29.58075
2022-04-25 18:00:00+00:00,0.0,29.922417
2022-04-26 18:00:00+00:00,0.2,29.930748
2022-04-27 18:00:00+00:00,0.3,29.891165
2022-04-28 18:00:00+00:00,1.4,29.770332
2022-04-29 18:00:00+00:00,3.6000001,27.947412
2022-04-30 18:00:00+00:00,11.5,27.412
2022-05-01 18:00:00+00:00,5.5,27.107832
2022-05-02 18:00:00+00:00,3.1000001,25.307833
2022-05-03 18:00:00+00:00,5.6999993,25.103666
2022-05-04 18:00:00+00:00,0.2,25.747421
2022-05-05 18:00:00+00:00,6.2,27.116165
2022-05-06 18:00:00+00:00,0.5,28.49742
2022-05-07 18:00:00+00:00,0.2,29.02242
2022-05-08 18:00:00+00:00,6.2,26.659912
2022-05-09 18:00:00+00:00,12.900001,25.891169
2022-05-10 18:00:00+00:00,30.1,26.699495
2022-05-11 18:00:00+00:00,3.9,27.472412
2022-05-12 18:00:00+00:00,18.299997,27.874502
2022-05-13 18:00:00+00:00,1.1,29.662
2022-05-14 18:00:00+00:00,0.8,30.170334
2022-05-15 18:00:00+00:00,1.6,29.98909
2022-05-16 18:00:00+00:00,2.9,29.15367
2022-05-17 18:00:00+00:00,10.700001,28.814085
2022-05-18 18:00:00+00:00,6.7,29.48075
2022-05-19 18:00:00+00:00,12.700001,28.551582
2022-05-20 18:00:00+00:00,28.500004,28.462
2022-05-21 18:00:00+00:00,10.6,27.955744
2022-05-22 18:00:00+00:00,12.6,27.566164
2022-05-23 18:00:00+00:00,0.0,29.064087
2022-05-24 18:00:00+00:00,2.7,28.403666
2022-05-25 18:00:00+00:00,2.6000001,27.703667
2022-05-26 18:00:00+00:00,6.0,27.064085
2022-05-27 18:00:00+00:00,3.3,28.070333
2022-05-28 18:00:00+00:00,8.2,27.591166
2022-05-29 18:00:00+00:00,0.2,28.37242
2022-05-30 18:00:00+00:00,1.0,28.132835
2022-05-31 18:00:00+00:00,9.200002,27.914085
2022-06-01 18:00:00+00:00,2.3000002,27.968252
2022-06-02 18:00:00+00:00,14.700001,27.995333
2022-06-03 18:00:00+00:00,1.9000002,28.364084
2022-06-04 18:00:00+00:00,2.3999999,28.776583
2022-06-05 18:00:00+00:00,3.3,29.237005
2022-06-06 18:00:00+00:00,3.0,28.787
2022-06-07 18:00:00+00:00,2.1000001,29.864082
2022-06-08 18:00:00+00:00,5.3999996,28.349504
2022-06-09 18:00:00+00:00,1.7000002,28.882833
2022-06-10 18:00:00+00:00,2.2999997,28.914083
2022-06-11 18:00:00+00:00,10.1,29.195335
2022-06-12 18:00:00+00:00,7.0000005,29.568247
2022-06-13 18:00:00+00:00,7.5,29.022417
2022-06-14 18:00:00+00:00,30.699999,28.201582
2022-06-15 18:00:00+00:00,23.500002,27.539083
2022-06-16 18:00:00+00:00,33.1,26.822416
2022-06-17 18:00:00+00:00,42.5,26.351583
2022-06-18 18:00:00+00:00,33.399998,26.74533
2022-06-19 18:00:00+00:00,18.600002,26.676582
2022-06-20 18:00:00+00:00,2.9,27.212004
2022-06-21 18:00:00+00:00,2.0,28.122416
2022-06-22 18:00:00+00:00,1.4000001,28.122412
2022-06-23 18:00:00+00:00,2.3999999,28.066164
2022-06-24 18:00:00+00:00,2.3999999,28.061996
2022-06-25 18:00:00+00:00,1.3000001,28.707832
2022-06-26 18:00:00+00:00,5.7999997,28.876581
2022-06-27 18:00:00+00:00,10.5,28.532835
2022-06-28 18:00:00+00:00,13.400001,27.76825
2022-06-29 18:00:00+00:00,11.4000025,27.170332
2022-06-30 18:00:00+00:00,17.600002,27.937002
2022-07-01 18:00:00+00:00,1.3000001,28.58908
2022-07-02 18:00:00+00:00,4.1999993,28.447416
2022-07-03 18:00:00+00:00,1.0000001,29.11408
2022-07-04 18:00:00+00:00,2.0,29.334917
2022-07-05 18:00:00+00:00,2.6,28.978668
2022-07-06 18:00:00+00:00,0.70000005,29.401583
2022-07-07 18:00:00+00:00,1.3000002,29.0245
2022-07-08 18:00:00+00:00,1.7,29.297419
2022-07-09 18:00:00+00:00,1.4000001,29.520334
2022-07-10 18:00:00+00:00,2.9,29.132835
2022-07-11 18:00:00+00:00,0.70000005,29.9495
2022-07-12 18:00:00+00:00,0.70000005,30.422422
2022-07-13 18:00:00+00:00,1.7,30.434916
2022-07-14 18:00:00+00:00,9.599999,29.589087
2022-07-15 18:00:00+00:00,0.90000004,30.15783
2022-07-16 18:00:00+00:00,0.1,30.1745
2022-07-17 18:00:00+00:00,2.9,29.424498
2022-07-18 18:00:00+00:00,5.3999996,29.149504
2022-07-19 18:00:00+00:00,17.800001,28.205755
2022-07-20 18:00:00+00:00,2.3,29.347418
2022-07-21 18:00:00+00:00,1.4000001,29.659914
2022-07-22 18:00:00+00:00,5.7999997,28.874498
2022-07-23 18:00:00+00:00,11.8,27.366167
2022-07-24 18:00:00+00:00,11.299999,27.241163
2022-07-25 18:00:00+00:00,12.799999,27.26825
2022-07-26 18:00:00+00:00,0.8000001,28.80158
2022-07-27 18:00:00+00:00,1.0,29.051582
2022-07-28 18:00:00+00:00,0.6,29.703669
2022-07-29 18:00:00+00:00,7.999999,29.666162
2022-07-30 18:00:00+00:00,4.0,28.847414
2022-07-31 18:00:00+00:00,8.400001,28.562002
2022-08-01 18:00:00+00:00,7.6,28.55783
2022-08-02 18:00:00+00:00,17.400002,28.253664
2022-08-03 18:00:00+00:00,2.3999999,29.076586
2022-08-04 18:00:00+00:00,3.9,29.628664
2022-08-05 18:00:00+00:00,5.3999996,28.876585
2022-08-06 18:00:00+00:00,2.3,29.689081
2022-08-07 18:00:00+00:00,4.6,29.151583
2022-08-08 18:00:00+00:00,2.1,28.40367
2022-08-09 18:00:00+00:00,3.0,27.859917
2022-08-10 18:00:00+00:00,1.7000002,28.047411
2022-08-11 18:00:00+00:00,1.9,28.834917
2022-08-12 18:00:00+00:00,1.4000001,28.822418
2022-08-13 18:00:00+00:00,4.2,27.959915
2022-08-14 18:00:00+00:00,1.2000002,28.16408
2022-08-15 18:00:00+00:00,1.2,29.30575
2022-08-16 18:00:00+00:00,0.3,30.243248
2022-08-17 18:00:00+00:00,17.8,30.984919
2022-08-18 18:00:00+00:00,1.0,29.18075
2022-08-19 18:00:00+00:00,4.7999997,28.905752
2022-08-20 18:00:00+00:00,0.8,29.228668
2022-08-21 18:00:00+00:00,1.6,29.755745
2022-08-22 18:00:00+00:00,15.300001,27.920334
2022-08-23 18:00:00+00:00,1.2,28.362
2022-08-24 18:00:00+00:00,0.1,28.734915
2022-08-25 18:00:00+00:00,0.4,29.72658
2022-08-26 18:00:00+00:00,1.2,28.964087
2022-08-27 18:00:00+00:00,8.1,28.151583
2022-08-28 18:00:00+00:00,0.6,29.224503
2022-08-29 18:00:00+00:00,0.0,30.055746
2022-08-30 18:00:00+00:00,0.0,30.20575
2022-08-31 18:00:00+00:00,1.9000002,29.59742
2022-09-01 18:00:00+00:00,6.2999997,29.028666
2022-09-02 18:00:00+00:00,9.0,28.920334
2022-09-03 18:00:00+00:00,46.999996,27.68075
2022-09-04 18:00:00+00:00,6.9,27.803665
2022-09-05 18:00:00+00:00,4.0,28.353668
2022-09-06 18:00:00+00:00,0.2,29.753664
2022-09-07 18:00:00+00:00,0.5,30.20575
2022-09-08 18:00:00+00:00,5.7999997,29.643255
2022-09-09 18:00:00+00:00,18.100002,28.184914
2022-09-10 18:00:00+00:00,21.400003,26.097422
2022-09-11 18:00:00+00:00,25.500002,25.220331
2022-09-12 18:00:00+00:00,52.6,24.993248
2022-09-13 18:00:00+00:00,43.800003,24.859915
2022-09-14 18:00:00+00:00,6.8999996,26.807833
2022-09-15 18:00:00+00:00,17.000002,26.866165
2022-09-16 18:00:00+00:00,13.400001,28.124502
2022-09-17 18:00:00+00:00,3.6,28.387
2022-09-18 18:00:00+00:00,16.400002,27.926588
2022-09-19 18:00:00+00:00,2.7000003,28.170334
2022-09-20 18:00:00+00:00,2.0,28.095331
2022-09-21 18:00:00+00:00,3.9,28.155746
2022-09-22 18:00:00+00:00,1.6,28.280748
2022-09-23 18:00:00+00:00,0.0,28.561996
2022-09-24 18:00:00+00:00,1.0000001,28.01825
2022-09-25 18:00:00+00:00,12.400001,27.772417
2022-09-26 18:00:00+00:00,7.199999,27.76825
2022-09-27 18:00:00+00:00,11.499998,27.853666
2022-09-28 18:00:00+00:00,3.1000001,29.082832
2022-09-29 18:00:00+00:00,0.0,29.762001
2022-09-30 18:00:00+00:00,7.0,29.441168
2022-10-01 18:00:00+00:00,24.2,27.139082
2022-10-02 18:00:00+00:00,37.499996,25.843248
2022-10-03 18:00:00+00:00,11.200001,27.491165
2022-10-04 18:00:00+00:00,2.2999997,27.887001
2022-10-05 18:00:00+00:00,4.1,27.487
2022-10-06 18:00:00+00:00,0.0,28.57242
2022-10-07 18:00:00+00:00,4.5,28.80158
2022-10-08 18:00:00+00:00,3.2999997,28.097418
2022-10-09 18:00:00+00:00,5.8,27.620333
2022-10-10 18:00:00+00:00,5.499999,27.753668
2022-10-11 18:00:00+00:00,9.8,26.357834
2022-10-12 18:00:00+00:00,5.7,26.436998
2022-10-13 18:00:00+00:00,3.8000002,27.307833
2022-10-14 18:00:00+00:00,0.0,27.87867
2022-10-15 18:00:00+00:00,0.0,27.155752
2022-10-16 18:00:00+00:00,0.0,26.993248
2022-10-17 18:00:00+00:00,3.8,27.189085
2022-10-18 18:00:00+00:00,0.0,27.157831
2022-10-19 18:00:00+00:00,0.1,26.847418
2022-10-20 18:00:00+00:00,0.0,26.876587
2022-10-21 18:00:00+00:00,0.0,27.453661
2022-10-22 18:00:00+00:00,4.3999996,26.424501
2022-10-23 18:00:00+00:00,130.7,23.389082
2022-10-24 18:00:00+00:00,6.2999997,23.609919
2022-10-25 18:00:00+00:00,0.0,24.449501
2022-10-26 18:00:00+00:00,0.1,24.866167
2022-10-27 18:00:00+00:00,0.0,23.864082
2022-10-28 18:00:00+00:00,0.0,24.491165
2022-10-29 18:00:00+00:00,0.0,25.534914
2022-10-30 18:00:00+00:00,0.0,26.495333
2022-10-31 18:00:00+00:00,0.0,26.878664
2022-11-01 18:00:00+00:00,0.0,26.168245
2022-11-02 18:00:00+00:00,0.0,24.786997
2022-11-03 18:00:00+00:00,0.0,23.968246
2022-11-04 18:00:00+00:00,0.0,24.655748
2022-11-05 18:00:00+00:00,0.1,24.75367
2022-11-06 18:00:00+00:00,0.0,24.984917
2022-11-07 18:00:00+00:00,0.0,24.832832
2022-11-08 18:00:00+00:00,0.0,24.595335
2022-11-09 18:00:00+00:00,0.0,23.841164
2022-11-10 18:00:00+00:00,0.0,23.201582
2022-11-11 18:00:00+00:00,0.0,23.36825
2022-11-12 18:00:00+00:00,0.0,22.726585
2022-11-13 18:00:00+00:00,0.0,22.147415
2022-11-14 18:00:00+00:00,0.0,22.26825
2022-11-15 18:00:00+00:00,0.0,22.597414
2022-11-16 18:00:00+00:00,0.0,22.084915
2022-11-17 18:00:00+00:00,0.0,22.066168
2022-11-18 18:00:00+00:00,0.0,21.703669
2022-11-19 18:00:00+00:00,0.0,23.097418
2022-11-20 18:00:00+00:00,0.0,22.662
2022-11-21 18:00:00+00:00,0.0,21.084915
2022-11-22 18:00:00+00:00,0.0,21.493248
2022-11-23 18:00:00+00:00,0.0,21.407835
2022-11-24 18:00:00+00:00,0.0,21.953665
2022-11-25 18:00:00+00:00,0.0,21.803667
2022-11-26 18:00:00+00:00,0.0,21.43075
2022-11-27 18:00:00+00:00,0.0,21.845335
2022-11-28 18:00:00+00:00,0.0,24.11825
2022-11-29 18:00:00+00:00,0.0,24.364082
2022-11-30 18:00:00+00:00,0.0,22.322418
2022-12-01 18:00:00+00:00,0.0,21.564081
2022-12-02 18:00:00+00:00,0.0,20.71617
2022-12-03 18:00:00+00:00,0.0,20.889082
2022-12-04 18:00:00+00:00,0.0,21.043251
2022-12-05 18:00:00+00:00,0.0,20.972416
2022-12-06 18:00:00+00:00,0.0,20.749498
2022-12-07 18:00:00+00:00,0.0,20.822414
2022-12-08 18:00:00+00:00,0.0,20.139084
2022-12-09 18:00:00+00:00,0.0,20.0995
2022-12-10 18:00:00+00:00,0.0,20.772413
2022-12-11 18:00:00+00:00,0.0,20.112001
2022-12-12 18:00:00+00:00,0.0,20.920332
2022-12-13 18:00:00+00:00,0.0,20.843248
2022-12-14 18:00:00+00:00,0.0,19.309916
2022-12-15 18:00:00+00:00,0.0,19.191168
2022-12-16 18:00:00+00:00,0.0,19.887
2022-12-17 18:00:00+00:00,0.0,18.926584
2022-12-18 18:00:00+00:00,0.0,18.682835
2022-12-19 18:00:00+00:00,0.0,19.499498
2022-12-20 18:00:00+00:00,0.0,19.843252
2022-12-21 18:00:00+00:00,0.0,19.6995
2022-12-22 18:00:00+00:00,0.0,18.847414
2022-12-23 18:00:00+00:00,0.0,18.166166
2022-12-24 18:00:00+00:00,0.0,20.039083
2022-12-25 18:00:00+00:00,1.1,21.13075
2022-12-26 18:00:00+00:00,8.2,20.134916
2022-12-27 18:00:00+00:00,0.1,19.014086
2022-12-28 18:00:00+00:00,0.0,16.741167
2022-12-29 18:00:00+00:00,0.0,17.124498
2022-12-30 18:00:00+00:00,0.0,17.50992
2022-12-31 18:00:00+00:00,0.0,17.307833
2023-01-01 18:00:00+00:00,0.0,17.545336
2023-01-02 18:00:00+00:00,0.0,17.264084
2023-01-03 18:00:00+00:00,0.0,17.311998
2023-01-04 18:00:00+00:00,0.0,16.662
2023-01-05 18:00:00+00:00,0.0,16.31825
2023-01-06 18:00:00+00:00,0.0,16.282833
2023-01-07 18:00:00+00:00,0.0,17.66825
2023-01-08 18:00:00+00:00,0.0,18.3245
2023-01-09 18:00:00+00:00,0.0,18.084915
2023-01-10 18:00:00+00:00,0.0,16.695333
2023-01-11 18:00:00+00:00,0.0,15.1245
2023-01-12 18:00:00+00:00,0.0,16.782833
2023-01-13 18:00:00+00:00,0.6,19.228666
2023-01-14 18:00:00+00:00,0.0,19.462
2023-01-15 18:00:00+00:00,0.0,18.189083
2023-01-16 18:00:00+00:00,0.0,17.114082
2023-01-17 18:00:00+00:00,0.0,16.553665
2023-01-18 18:00:00+00:00,0.0,15.739085
2023-01-19 18:00:00+00:00,0.0,15.7161665
2023-01-20 18:00:00+00:00,0.0,16.762
2023-01-21 18:00:00+00:00,0.0,18.297415
2023-01-22 18:00:00+00:00,0.0,19.73075
2023-01-23 18:00:00+00:00,0.0,20.180752
2023-01-24 18:00:00+00:00,0.0,20.441166
2023-01-25 18:00:00+00:00,0.0,21.103666
2023-01-26 18:00:00+00:00,0.0,20.924498
2023-01-27 18:00:00+00:00,0.0,20.818247
2023-01-28 18:00:00+00:00,0.0,19.791166
2023-01-29 18:00:00+00:00,0.0,19.2745
2023-01-30 18:00:00+00:00,0.0,20.370333
2023-01-31 18:00:00+00:00,0.0,20.901585
2023-02-01 18:00:00+00:00,0.0,18.712
2023-02-02 18:00:00+00:00,0.0,18.5995
2023-02-03 18:00:00+00:00,0.0,18.616167
2023-02-04 18:00:00+00:00,0.0,18.537003
2023-02-05 18:00:00+00:00,0.0,19.866167
2023-02-06 18:00:00+00:00,0.0,20.92658
2023-02-07 18:00:00+00:00,0.70000005,21.739084
2023-02-08 18:00:00+00:00,1.4000001,22.08908
2023-02-09 18:00:00+00:00,0.0,21.216166
2023-02-10 18:00:00+00:00,0.0,22.114082
2023-02-11 18:00:00+00:00,0.0,23.374498
2023-02-12 18:00:00+00:00,0.0,20.716164
2023-02-13 18:00:00+00:00,0.0,18.759916
2023-02-14 18:00:00+00:00,0.0,19.137
2023-02-15 18:00:00+00:00,0.0,20.326584
2023-02-16 18:00:00+00:00,0.0,21.553663
2023-02-17 18:00:00+00:00,0.3,23.041168
2023-02-18 18:00:00+00:00,0.1,22.94325
2023-02-19 18:00:00+00:00,0.0,23.178667
2023-02-20 18:00:00+00:00,0.2,24.043251
2023-02-21 18:00:00+00:00,0.0,25.312004
2023-02-22 18:00:00+00:00,0.0,25.180748
2023-02-23 18:00:00+00:00,0.3,24.868248
